No errors
No warnings
151 ms
data source=metars
4766 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
LFKJ 050400Z AUTO 27021KT 9999 FEW039/// SCT045/// BKN074/// ///TCU 20/13 Q0996 TEMPO 4000 SHRA BKN030 SCT040CB,LFKJ,2023-11-05T04:00:00Z,41.924,8.803,20,13,270,21,,6+,29.41,,,TRUE,,,,,,,,FEW,3900,SCT,4500,BKN,7400,,,VFR,,,,,,,,,,,,METAR,9
LFKF 050400Z AUTO 25022KT 9999 FEW017/// BKN025/// BKN052/// ///CB 18/16 Q0995 TEMPO 24030G50KT 4000 SHRA,LFKF,2023-11-05T04:00:00Z,41.501,9.098,18,16,250,22,,6+,29.38,,,TRUE,,,,,,,,FEW,1700,BKN,2500,BKN,5200,,,MVFR,,,,,,,,,,,,METAR,15
LFKC 050400Z AUTO 22019G30KT 170V260 9999 FEW030 BKN036 BKN045 19/12 Q0994 TEMPO 4000 RA BKN030 SCT030CB,LFKC,2023-11-05T04:00:00Z,42.531,8.793,19,12,220,19,30,6+,29.35,,,TRUE,,,,,,,,FEW,3000,BKN,3600,BKN,4500,,,VFR,,,,,,,,,,,,METAR,38
LFKB 050400Z AUTO 23006KT 9999 FEW029 BKN096 16/14 Q0992 TEMPO 24015G25KT RA FEW040CB,LFKB,2023-11-05T04:00:00Z,42.553,9.484,16,14,230,6,,6+,29.29,,,TRUE,,,,,,,,FEW,2900,BKN,9600,,,,,VFR,,,,,,,,,,,,METAR,7
LFJR 050400Z AUTO 26015KT 7000 BKN022 BKN060 11/08 Q0980,LFJR,2023-11-05T04:00:00Z,47.562,-0.317,11,8,260,15,,4.35,28.94,,,TRUE,,,,,,,,BKN,2200,BKN,6000,,,,,MVFR,,,,,,,,,,,,METAR,50
LFJL 050400Z AUTO 20021KT 9999 BKN020 OVC027 10/08 Q0976 TEMPO 3000 SHRA BKN012 FEW025CB BECMG 20015G25KT,LFJL,2023-11-05T04:00:00Z,48.982,6.251,10,8,200,21,,6+,28.82,,,TRUE,,,,,,,,BKN,2000,OVC,2700,,,,,MVFR,,,1.5,,,,,,,,,METAR,259
LFGJ 050400Z AUTO 21020KT 9999 -RA BKN037/// OVC044/// //////TCU 11/08 Q0983,LFGJ,2023-11-05T04:00:00Z,47.044,5.427,11,8,210,20,,6+,29.03,,,TRUE,,,,,,,-RA,BKN,3700,OVC,4400,,,,,VFR,,,,,,,,,,,,METAR,191
LFGA 050400Z AUTO 19019KT 9999 SCT044/// BKN050/// OVC060/// ///TCU 12/07 Q0979,LFGA,2023-11-05T04:00:00Z,48.11,7.359,12,7,190,19,,6+,28.91,,,TRUE,,,,,,,,SCT,4400,BKN,5000,OVC,6000,,,VFR,,,,,,,,,,,,METAR,191
LFCR 050400Z AUTO 24025G36KT 9999 OVC019/// ///TCU 09/07 Q0993 TEMPO 4000 SHRA BKN010 SCT020CB BKN030,LFCR,2023-11-05T04:00:00Z,44.41,2.483,9,7,240,25,36,6+,29.32,,,TRUE,,,,,,,,OVC,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,576
LFCK 050400Z AUTO 03004KT CAVOK 10/06 Q0996,LFCK,2023-11-05T04:00:00Z,43.556,2.289,10,6,30,4,,6+,29.41,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,223
LFBZ 050400Z AUTO 25014G28KT 200V290 9999 -RA SCT047/// BKN056/// BKN068/// ///CB 14/08 Q0997 TEMPO 23020G40KT 3500 SHRA,LFBZ,2023-11-05T04:00:00Z,43.469,-1.534,14,8,250,14,28,6+,29.44,,,TRUE,,,,,,,-RA,SCT,4700,BKN,5600,BKN,6800,,,VFR,,,,,,,,,,,,METAR,70
LFBY 050400Z AUTO 25017G34KT 9999 // ////// 13/10 Q0996,LFBY,2023-11-05T04:00:00Z,43.69,-1.07,13,10,250,17,34,6+,29.41,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,32
LFBX 050400Z AUTO 23014G25KT 200V270 9999 -RADZ BKN024/// OVC032/// //////TCU 12/10 Q0989,LFBX,2023-11-05T04:00:00Z,45.196,0.815,12,10,230,14,25,6+,29.20,,,TRUE,,,,,,,-RA -DZ,BKN,2400,OVC,3200,,,,,MVFR,,,,,,,,,,,,METAR,97
LFBU 050400Z AUTO 24017KT 7000 -RA SCT018/// BKN023/// BKN030/// ///CB 12/11 Q0986,LFBU,2023-11-05T04:00:00Z,45.728,0.22,12,11,240,17,,4.35,29.11,,,TRUE,,,,,,,-RA,SCT,1800,BKN,2300,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,124
LFBT 050400Z AUTO 26021KT 9999 BKN070 15/02 Q0996 TEMPO 27020G35KT FEW035TCU BKN065,LFBT,2023-11-05T04:00:00Z,43.189,,15,2,260,21,,6+,29.41,,,TRUE,,,,,,,,BKN,7000,,,,,,,VFR,,,,,,,,,,,,METAR,359
LFBP 050400Z AUTO 26013KT 9999 BKN062/// OVC072/// ///TCU 14/05 Q0996 TEMPO 24022G35KT,LFBP,2023-11-05T04:00:00Z,43.385,-0.416,14,5,260,13,,6+,29.41,,,TRUE,,,,,,,,BKN,6200,OVC,7200,,,,,VFR,,,,,,,,,,,,METAR,182
LFBO 050400Z AUTO 29010KT CAVOK 12/06 Q0995 TEMPO 27022G35KT FEW030TCU BKN060,LFBO,2023-11-05T04:00:00Z,43.621,1.379,12,6,290,10,,6+,29.38,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,150
LFBM 050400Z AUTO 25018G31KT 210V280 9999 FEW019/// BKN035/// BKN043/// ///CB 12/11 Q0995 BECMG VRB02KT NSC,LFBM,2023-11-05T04:00:00Z,43.912,-0.507,12,11,250,18,31,6+,29.38,,,TRUE,,,,,,,,FEW,1900,BKN,3500,BKN,4300,,,VFR,,,,,,,,,,,,METAR,56
LFBL 050400Z AUTO 24017G27KT 180V280 9999 BKN017/// OVC024/// ///CB 10/08 Q0985 TEMPO 24025G45KT 2000 SHRA BKN006 FEW020CB BKN025TCU,LFBL,2023-11-05T04:00:00Z,45.863,1.179,10,8,240,17,27,6+,29.08,,,TRUE,,,,,,,,BKN,1700,OVC,2400,,,,,MVFR,,,,,,,,,,,,METAR,402
LFBI 050400Z AUTO 24016KT 9999 FEW017/// SCT033/// ///TCU 11/10 Q0983 TEMPO 23020G45KT 3000 SHRA SCT015 BKN025CB,LFBI,2023-11-05T04:00:00Z,46.584,0.309,11,10,240,16,,6+,29.03,,,TRUE,,,,,,,,FEW,1700,SCT,3300,,,,,VFR,,,,,,,,,,,,METAR,117
LFBH 050400Z AUTO 27024G37KT 9999 FEW022/// SCT028/// BKN034/// ///TCU 14/12 Q0984 TEMPO 23040G55KT 1400 TSRA SCT012 BKN020CB,LFBH,2023-11-05T04:00:00Z,46.178,-1.193,14,12,270,24,37,6+,29.06,,,TRUE,,,,,,,,FEW,2200,SCT,2800,BKN,3400,,,VFR,,,,,,,,,,,,METAR,18
LFBG 050400Z AUTO 27020KT 6000 RA FEW015/// SCT021/// BKN027/// ///CB 13/11 Q0987,LFBG,2023-11-05T04:00:00Z,45.665,-0.316,13,11,270,20,,3.73,29.14,,,TRUE,,,,,,,RA,FEW,1500,SCT,2100,BKN,2700,,,MVFR,,,,,,,,,,,,METAR,28
LFBF 050400Z AUTO 29009KT CAVOK 13/04 Q////,LFBF,2023-11-05T04:00:00Z,43.546,1.367,13,4,290,9,,6+,0.00,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,159
LFBE 050400Z AUTO 24016KT 9999 FEW026/// BKN033/// BKN040/// ///CB 13/10 Q0991,LFBE,2023-11-05T04:00:00Z,44.826,0.516,13,10,240,16,,6+,29.26,,,TRUE,,,,,,,,FEW,2600,BKN,3300,BKN,4000,,,VFR,,,,,,,,,,,,METAR,49
LFBD 050400Z AUTO 26022G33KT 9999 BKN030/// BKN050/// BKN066/// ///CB 13/10 Q0991 TEMPO 27030G50KT 2000 SHRA,LFBD,2023-11-05T04:00:00Z,44.831,-0.691,13,10,260,22,33,6+,29.26,,,TRUE,,,,,,,,BKN,3000,BKN,5000,BKN,6600,,,MVFR,,,,,,,,,,,,METAR,48
LFBC 050400Z AUTO 27021G36KT 240V300 9999 -RA FEW022/// SCT035/// BKN074/// ///CB 13/10 Q0992,LFBC,2023-11-05T04:00:00Z,44.533,-1.125,13,10,270,21,36,6+,29.29,,,TRUE,,,,,,,-RA,FEW,2200,SCT,3500,BKN,7400,,,VFR,,,,,,,,,,,,METAR,22
LFBA 050400Z AUTO 24017G31KT 210V270 9999 //////TCU 12/09 Q0993,LFBA,2023-11-05T04:00:00Z,44.176,0.593,12,9,240,17,31,6+,29.32,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,68
LFAT 050400Z AUTO VRB02KT 9999 FEW010/// SCT017/// BKN046/// ///CB 10/09 Q0969,LFAT,2023-11-05T04:00:00Z,50.515,1.623,10,9,VRB,2,,6+,28.61,,,TRUE,,,,,,,,FEW,1000,SCT,1700,BKN,4600,,,VFR,,,,,,,,,,,,METAR,2
LFAQ 050400Z AUTO 21014KT 9999 FEW020/// BKN035/// BKN046/// ///TCU 10/09 Q0970,LFAQ,2023-11-05T04:00:00Z,49.972,2.704,10,9,210,14,,6+,28.64,,,TRUE,,,,,,,,FEW,2000,BKN,3500,BKN,4600,,,VFR,,,,,,,,,,,,METAR,107
LFAC 050400Z AUTO 21010KT 9999 FEW044/// BKN056/// BKN072/// ///TCU 10/09 Q0968,LFAC,2023-11-05T04:00:00Z,50.962,1.955,10,9,210,10,,6+,28.58,,,TRUE,,,,,,,,FEW,4400,BKN,5600,BKN,7200,,,VFR,,,,,,,,,,,,METAR,3
LEZL 050400Z AUTO 25003KT CAVOK 14/13 Q1012,LEZL,2023-11-05T04:00:00Z,37.418,-5.893,14,13,250,3,,6+,29.88,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,26
LEZG 050400Z 26017KT 9999 BKN060 14/04 Q1002,LEZG,2023-11-05T04:00:00Z,41.661,-1.004,14,4,260,17,,6+,29.59,,,,,,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,245
LEXJ 050400Z AUTO 28015KT 250V310 8000 BKN086 16/07 Q0998,LEXJ,2023-11-05T04:00:00Z,43.429,-3.831,16,7,280,15,,4.97,29.47,,,TRUE,,,,,,,,BKN,8600,,,,,,,MVFR,,,,,,,,,,,,METAR,1
LEVX 050400Z 21006KT 110V260 9999 -SHRA FEW012 BKN024 FEW027TCU 10/07 Q1005 RESHRA TEMPO 3000 SHRA,LEVX,2023-11-05T04:00:00Z,42.239,-8.624,10,7,210,6,,6+,29.68,,,,,,,,,,-SHRA,FEW,1200,BKN,2400,FEW,2700,,,MVFR,,,,,,,,,,,,METAR,253
LEVT 050400Z 24016KT 9999 FEW060 10/04 Q1000,LEVT,2023-11-05T04:00:00Z,42.872,-2.733,10,4,240,16,,6+,29.53,,,,,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,501
LEVS 050400Z AUTO 23012KT 9999 SCT011 BKN045 BKN056 09/07 Q1007,LEVS,2023-11-05T04:00:00Z,40.371,-3.785,9,7,230,12,,6+,29.73,,,TRUE,,,,,,,,SCT,1100,BKN,4500,BKN,5600,,,VFR,,,,,,,,,,,,METAR,683
LEVD 050400Z AUTO 25018KT 9999 BKN014 07/05 Q1004,LEVD,2023-11-05T04:00:00Z,41.706,-4.852,7,5,250,18,,6+,29.65,,,TRUE,,,,,,,,BKN,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,844
LEVC 050400Z 25009KT 220V280 9999 FEW040 15/05 Q1005 NOSIG,LEVC,2023-11-05T04:00:00Z,39.489,-0.482,15,5,250,9,,6+,29.68,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,58
LETU 050400Z AUTO 26016G28KT 9999 FEW069/// 13/04 Q1001,LETU,2023-11-05T04:00:00Z,-99.99,-99.99,13,4,260,16,28,6+,29.56,,,TRUE,,,,,,,,FEW,6900,,,,,,,VFR,,,,,,,,,,,,METAR,9999
LETO 050400Z 23011KT 9999 FEW016 SCT050 09/07 Q1007 NOSIG,LETO,2023-11-05T04:00:00Z,40.489,-3.451,9,7,230,11,,6+,29.73,,,,,,,,,,,FEW,1600,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,598
LETL 050400Z AUTO 28015KT 250V310 CAVOK 08/01 Q1005,LETL,2023-11-05T04:00:00Z,40.404,-1.218,8,1,280,15,,6+,29.68,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1024
LESO 050400Z AUTO 24009KT 200V280 9999 BKN065 15/06 Q0998,LESO,2023-11-05T04:00:00Z,43.361,-1.787,15,6,240,9,,6+,29.47,,,TRUE,,,,,,,,BKN,6500,,,,,,,VFR,,,,,,,,,,,,METAR,3
LESB 050400Z AUTO 28009G21KT 250V320 CAVOK 18/08 Q1002,LESB,2023-11-05T04:00:00Z,39.599,2.703,18,8,280,9,21,6+,29.59,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,48
LESA 050400Z AUTO 26014KT 6000 FEW043 07/05 Q1007,LESA,2023-11-05T04:00:00Z,40.96,-5.498,7,5,260,14,,3.73,29.73,,,TRUE,,,,,,,,FEW,4300,,,,,,,MVFR,,,,,,,,,,,,METAR,788
LERT 050400Z 33005KT 290V360 9000 SCT035 17/12 Q1013 NOSIG,LERT,2023-11-05T04:00:00Z,36.645,-6.349,17,12,330,5,,5.59,29.91,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,27
LERS 050400Z AUTO 26015KT CAVOK 16/04 Q1001,LERS,2023-11-05T04:00:00Z,41.15,1.179,16,4,260,15,,6+,29.56,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,68
LEPP 050400Z AUTO 22010KT 200V260 8000 BKN046 10/03 Q1000,LEPP,2023-11-05T04:00:00Z,42.777,-1.65,10,3,220,10,,4.97,29.53,,,TRUE,,,,,,,,BKN,4600,,,,,,,MVFR,,,,,,,,,,,,METAR,448
LEPA 050400Z 27018KT 9999 FEW025 19/09 Q1002 NOSIG,LEPA,2023-11-05T04:00:00Z,39.561,2.737,19,9,270,18,,6+,29.59,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,8
LEMO 050400Z 21004KT 9999 FEW035 BKN054 12/11 Q1013 NOSIG,LEMO,2023-11-05T04:00:00Z,37.175,-5.616,12,11,210,4,,6+,29.91,,,,,,,,,,,FEW,3500,BKN,5400,,,,,VFR,,,,,,,,,,,,METAR,82
LEMI 050400Z AUTO 31013KT CAVOK 18/06 Q1008,LEMI,2023-11-05T04:00:00Z,37.803,-1.125,18,6,310,13,,6+,29.76,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,193
LEMH 050400Z AUTO 28016KT 230V320 9999 SCT029/// 19/11 Q1001,LEMH,2023-11-05T04:00:00Z,39.855,4.216,19,11,280,16,,6+,29.56,,,TRUE,,,,,,,,SCT,2900,,,,,,,VFR,,,,,,,,,,,,METAR,82
LEMG 050400Z 29015KT CAVOK 17/09 Q1011 NOSIG,LEMG,2023-11-05T04:00:00Z,36.666,-4.482,17,9,290,15,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5
LEMD 050400Z 23014KT 9999 FEW049 BKN057 10/07 Q1007 NOSIG,LEMD,2023-11-05T04:00:00Z,40.466,-3.555,10,7,230,14,,6+,29.73,,,,,,,,,,,FEW,4900,BKN,5700,,,,,VFR,,,,,,,,,,,,METAR,589
LELO 050400Z AUTO 28014KT CAVOK 11/04 Q1001,LELO,2023-11-05T04:00:00Z,42.452,-2.331,11,4,280,14,,6+,29.56,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,352
LELN 050400Z AUTO 26016KT 230V290 9999 FEW014 06/04 Q1001,LELN,2023-11-05T04:00:00Z,42.588,-5.651,6,4,260,16,,6+,29.56,,,TRUE,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,911
LELL 050400Z AUTO 26018G30KT 230V290 CAVOK 15/03 Q0999,LELL,2023-11-05T04:00:00Z,41.521,2.105,15,3,260,18,30,6+,29.50,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,136
LELC 050400Z AUTO 34006KT CAVOK 18/09 Q1007,LELC,2023-11-05T04:00:00Z,37.775,-0.812,18,9,340,6,,6+,29.73,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3
LEJR 050400Z AUTO 07002KT 4500 BR BKN031 12/12 Q1013,LEJR,2023-11-05T04:00:00Z,36.751,-6.056,12,12,70,2,,2.8,29.91,,,TRUE,,,,,,,BR,BKN,3100,,,,,,,IFR,,,,,,,,,,,,METAR,25
LEIB 050400Z AUTO 28020KT 250V320 CAVOK 18/05 Q1004,LEIB,2023-11-05T04:00:00Z,38.876,1.384,18,5,280,20,,6+,29.65,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4
LEHC 050400Z AUTO 27005KT 9999 FEW069 08/04 Q1001,LEHC,2023-11-05T04:00:00Z,42.082,-0.324,8,4,270,5,,6+,29.56,,,TRUE,,,,,,,,FEW,6900,,,,,,,VFR,,,,,,,,,,,,METAR,540
LEGT 050400Z AUTO 25014KT 210V270 9999 FEW013/// 10/08 Q1007,LEGT,2023-11-05T04:00:00Z,40.299,-3.723,10,8,250,14,,6+,29.73,,,TRUE,,,,,,,,FEW,1300,,,,,,,VFR,,,,,,,,,,,,METAR,619
LEGR 050400Z AUTO 24006KT CAVOK 10/09 Q1013,LEGR,2023-11-05T04:00:00Z,37.19,-3.789,10,9,240,6,,6+,29.91,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,560
LEGE 050400Z 25013KT 200V320 CAVOK 15/04 Q0996,LEGE,2023-11-05T04:00:00Z,41.911,2.763,15,4,250,13,,6+,29.41,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,140
LEDA 050400Z AUTO 25009KT CAVOK 09/05 Q1001,LEDA,2023-11-05T04:00:00Z,41.734,0.538,9,5,250,9,,6+,29.56,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,352
LECO 050400Z AUTO 24014G24KT 190V280 8000 -RA FEW026 SCT041 13/10 Q1002,LECO,2023-11-05T04:00:00Z,43.307,-8.372,13,10,240,14,24,4.97,29.59,,,TRUE,,,,,,,-RA,FEW,2600,SCT,4100,,,,,MVFR,,,,,,,,,,,,METAR,80
LECH 050400Z AUTO 24010KT CAVOK 13/M01 Q1002,LECH,2023-11-05T04:00:00Z,40.211,0.067,13,-1,240,10,,6+,29.59,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,360
LEBT 050400Z AUTO 27011G22KT 200V350 CAVOK 15/04 Q1004,LEBT,2023-11-05T04:00:00Z,39.58,-0.45,15,4,270,11,22,6+,29.65,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,50
LEBR 050400Z AUTO 05004KT CAVOK 10/04 Q1001,LEBR,2023-11-05T04:00:00Z,42.2,-1.43,10,4,50,4,,6+,29.56,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,347
LEBL 050400Z 26014KT CAVOK 16/04 Q1000 NOSIG,LEBL,2023-11-05T04:00:00Z,41.293,2.07,16,4,260,14,,6+,29.53,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2
LEBG 050400Z AUTO 23024G35KT 9999 SCT016 BKN036 06/03 Q1002,LEBG,2023-11-05T04:00:00Z,42.356,-3.622,6,3,230,24,35,6+,29.59,,,TRUE,,,,,,,,SCT,1600,BKN,3600,,,,,VFR,,,,,,,,,,,,METAR,892
LEBB 050400Z 22011KT 180V260 9999 SCT060 15/05 Q0998 NOSIG,LEBB,2023-11-05T04:00:00Z,43.298,-2.906,15,5,220,11,,6+,29.47,,,,,,,,,,,SCT,6000,,,,,,,VFR,,,,,,,,,,,,METAR,38
LEBA 050400Z AUTO 21002KT CAVOK 10/09 Q1012,LEBA,2023-11-05T04:00:00Z,37.842,-4.849,10,9,210,2,,6+,29.88,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,88
LEAS 050400Z AUTO 24014G25KT 210V280 9999 FEW050 SCT066 12/07 Q0999,LEAS,2023-11-05T04:00:00Z,43.567,-6.044,12,7,240,14,25,6+,29.50,,,TRUE,,,,,,,,FEW,5000,SCT,6600,,,,,VFR,,,,,,,,,,,,METAR,120
LEAM 050400Z 26010KT 240V300 CAVOK 17/11 Q1007,LEAM,2023-11-05T04:00:00Z,36.846,-2.357,17,11,260,10,,6+,29.73,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16
LEAL 050400Z 28015KT CAVOK 17/03 Q1007 NOSIG,LEAL,2023-11-05T04:00:00Z,38.282,-0.558,17,3,280,15,,6+,29.73,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,26
LEAG 050400Z AUTO 31006KT 250V360 9999 BKN059/// 18/12 Q1012,LEAG,2023-11-05T04:00:00Z,36.129,-5.441,18,12,310,6,,6+,29.88,,,TRUE,,,,,,,,BKN,5900,,,,,,,VFR,,,,,,,,,,,,METAR,4
LEAB 050400Z 27016KT CAVOK 09/05 Q1009 NOSIG,LEAB,2023-11-05T04:00:00Z,38.952,-1.863,9,5,270,16,,6+,29.79,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,704
LDZD 050400Z VRB26KT 9999 FEW030 BKN075 18/13 Q0992,LDZD,2023-11-05T04:00:00Z,44.108,15.347,18,13,VRB,26,,6+,29.29,,,,,,,,,,,FEW,3000,BKN,7500,,,,,VFR,,,,,,,,,,,,METAR,82
LDZA 050400Z 02004KT 350V050 9999 FEW045 09/08 Q0988 BECMG 22008KT RA OVC014,LDZA,2023-11-05T04:00:00Z,45.729,16.054,9,8,20,4,,6+,29.17,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,103
LDSP 050400Z 12010KT 9999 FEW030 BKN040 18/13 Q0997 TEMPO 13018G30KT,LDSP,2023-11-05T04:00:00Z,43.539,16.301,18,13,120,10,,6+,29.44,,,,,,,,,,,FEW,3000,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,16
LDRI 050400Z 15021G34KT 110V180 9999 -RA FEW020 BKN030 15/15 Q0987,LDRI,2023-11-05T04:00:00Z,45.218,14.573,15,15,150,21,34,6+,29.14,,,,,,,,,,-RA,FEW,2000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,80
LDPL 050400Z 19012G23KT 120V250 8000 RA FEW005 SCT040 BKN050 17/15 Q0987,LDPL,2023-11-05T04:00:00Z,44.894,13.922,17,15,190,12,23,4.97,29.14,,,,,,,,,,RA,FEW,500,SCT,4000,BKN,5000,,,MVFR,,,,,,,,,,,,METAR,63
LDOS 050400Z 13014KT CAVOK 12/07 Q0993,LDOS,2023-11-05T04:00:00Z,45.463,18.81,12,7,130,14,,6+,29.32,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82
LDDU 050400Z 14018KT 9999 FEW030 BKN064 18/12 Q1003 BECMG RA TEMPO 13020G30KT,LDDU,2023-11-05T04:00:00Z,42.56,18.269,18,12,140,18,,6+,29.62,,,,,,,,,,,FEW,3000,BKN,6400,,,,,VFR,,,,,,,,,,,,METAR,156
LCPH 050400Z AUTO 05006KT 010V080 9999 NCD 17/14 Q1015 NOSIG,LCPH,2023-11-05T04:00:00Z,34.715,32.479,17,14,50,6,,6+,29.97,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8
LCLK 050400Z 31006KT CAVOK 17/16 Q1015 NOSIG,LCLK,2023-11-05T04:00:00Z,34.874,33.617,17,16,310,6,,6+,29.97,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2
LBWN 050400Z AUTO 31004KT 300V360 9999 NCD 10/08 Q1006 TEMPO 5000 BR,LBWN,2023-11-05T04:00:00Z,43.232,27.825,10,8,310,4,,6+,29.70,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74
LBSF 050400Z AUTO 12005KT 9999 FEW012/// 04/03 Q1006 NOSIG,LBSF,2023-11-05T04:00:00Z,42.694,23.414,4,3,120,5,,6+,29.70,,,TRUE,,,,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,531
LBPL 050400Z 18004KT 9999 FEW200 08/06 Q1005,LBPL,2023-11-05T04:00:00Z,43.453,24.504,8,6,180,4,,6+,29.68,,,,,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,93
LBPG 050400Z 33002KT 9999 FEW200 05/05 Q1007,LBPG,2023-11-05T04:00:00Z,42.289,24.714,5,5,330,2,,6+,29.73,,,,,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,198
LBPD 050400Z AUTO 26004KT 9999 BKN220/// 07/05 Q1007 NOSIG,LBPD,2023-11-05T04:00:00Z,42.064,24.86,7,5,260,4,,6+,29.73,,,TRUE,,,,,,,,BKN,22000,,,,,,,VFR,,,,,,,,,,,,METAR,182
LBIA 050400Z 00000KT 9999 SKC 07/07 Q1007,LBIA,2023-11-05T04:00:00Z,42.456,26.352,7,7,0,0,,6+,29.73,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,155
LBGO 050400Z AUTO 10004KT 9999 NCD 05/05 Q1006 TEMPO 5000 BR,LBGO,2023-11-05T04:00:00Z,43.151,25.713,5,5,100,4,,6+,29.70,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,84
LBBG 050400Z AUTO 25006KT 5000 BR NCD 10/10 Q1007 TEMPO 3000 BR,LBBG,2023-11-05T04:00:00Z,42.569,27.514,10,10,250,6,,3.11,29.73,,,TRUE,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,41
KTTA 050400Z AUTO 00000KT 10SM CLR 02/00 A3013 RMK AO2 T00151001,KTTA,2023-11-05T04:00:00Z,35.5762,-79.1035,1.5,-0.1,0,0,,10+,30.13,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,71
